시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,설치연도,출수압력,관할기관명,관할기관전화번호,데이터기준일자,제공기관코드,제공기관명
동복2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 동복로 50-1,제주특별자치도 제주시 구좌읍 동복리 1462,33.5527568728,126.7116634046,동복리사무소 앞 인도변,김녕119지역대,N,1990,2.5,동부소방서,064-780-9182,2024-02-07,1661000,소방청
동복1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 동복남4길 3,제주특별자치도 제주시 구좌읍 동복리 1358-1,33.551096058,126.7128308888,동복우회도로 취락구조 입구,김녕119지역대,Y,1990,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
덕천3호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 월덕로 522,제주특별자치도 제주시 구좌읍 덕천리 311,33.5051146183,126.7714637811,덕천리 정수장 앞,김녕119지역대,Y,2004,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
덕천2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 덕천길 20,제주특별자치도 제주시 구좌읍 덕천리 1187,33.4838627193,126.7466164,상덕천리 삼거리 앞,김녕119지역대,Y,1990,5.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
덕천1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 월덕로 548,제주특별자치도 제주시 구좌읍 덕천리 282,33.5027349689,126.7710908,덕천리사무소 삼거리,김녕119지역대,N,2004,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕17호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕항1길 50-11 2,제주특별자치도 제주시 구좌읍 김녕리 4074-2 2,33.55801756,126.7398629,김녕해경출장소 앞,김녕119지역대,N,2020,5.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕16호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕항1길 50-11 1,제주특별자치도 제주시 구좌읍 김녕리 4074-2 1,33.55821448,126.740258,김녕수산문화복합센터 앞,김녕119지역대,N,2020,5.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕15호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕항3길 12-7,제주특별자치도 제주시 구좌읍 김녕리 3719,33.5571248857,126.7470836731,공터 앞,김녕119지역대,N,2017,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕14호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로1길 87,제주특별자치도 제주시 구좌읍 김녕리 1277,33.5576327587,126.7523940955,청수동복지회관 앞,김녕119지역대,N,2017,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕13호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕항3길 18-23,제주특별자치도 제주시 구좌읍 김녕리 4028,33.5578593328,126.746295304,김녕금속공예벽화마을 사거리,김녕119지역대,N,2016,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕12호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로1길 75,제주특별자치도 제주시 구좌읍 김녕리 1297-1,33.5577835822,126.7511734556,카페 청굴물 옆,김녕119지역대,N,2016,1.8,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕11호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로 50-18,제주특별자치도 제주시 구좌읍 김녕리 3480,33.5540672938,126.7437058,남흘동 마을회관 앞,김녕119지역대,Y,2015,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕10호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로 242,제주특별자치도 제주시 구좌읍 김녕리 352-3,33.55415758,126.7626787695,김녕119지역센터,김녕119지역대,Y,2015,5.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕9호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 구좌읍 김녕리 1771-1,33.55118508,126.752331057,김녕교회 옆 인도,김녕119지역대,Y,2014,5.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕8호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로19길 54,제주특별자치도 제주시 구좌읍 김녕리 1406,33.5568352578,126.7495939365,김녕초 후문 우물공덕비 앞,김녕119지역대,N,2000,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕7호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로 95,제주특별자치도 제주시 구좌읍 김녕리 2213,33.5543575557,126.7481415,신영월갈비 앞,김녕119지역대,Y,2010,1.8,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕6호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로17길 11,제주특별자치도 제주시 구좌읍 김녕리 1213-6,33.55624024,126.7535196669,김녕어촌계 창고 앞,김녕119지역대,Y,2010,1.8,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕5호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 구좌읍 김녕리 2316,33.5537460091,126.7449381521,남흘동 입구 사거리,김녕119지역대,Y,2011,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕4호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로 117,제주특별자치도 제주시 구좌읍 김녕리 1656,33.5548825125,126.74991347,김녕초등학교 앞,김녕119지역대,Y,1990,2.5,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕3호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로1길 26,제주특별자치도 제주시 구좌읍 김녕리 2171,33.5556936249,126.7476667594,김녕농약사 옆,김녕119지역대,N,1990,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 김녕로 173,제주특별자치도 제주시 구좌읍 김녕리 1202-1,33.5562401146,126.7561879634,바다노래연습장 맞은편,김녕119지역대,Y,1990,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
김녕1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 일주동로 2045,제주특별자치도 제주시 구좌읍 김녕리 1811,33.5515776131,126.7487906295,김녕리사무소 앞,김녕119지역대,Y,2003,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
오봉1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우도로 274,제주특별자치도 제주시 우도면 연평리 1011-1,33.5163230402,126.951765298,오봉리사무소 앞,우도119지역대,Y,2016,0.45,동부소방서,064-780-9460,2024-02-07,1661000,소방청
조일4호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우도해안길 810,제주특별자치도 제주시 우도면 연평리 1290-1,33.51348298,126.9574831902,썬비치식당 옆 가로등 4m,우도119지역대,Y,2015,0.41,동부소방서,064-780-9460,2024-02-07,1661000,소방청
조일3호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 우도면 연평리 417-1,33.49910567,126.9604344289,우도저수지 입구 삼거리,우도119지역대,Y,2015,0.1,동부소방서,064-780-9460,2024-02-07,1661000,소방청
조일2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 영일진사길 101,제주특별자치도 제주시 우도면 연평리 454-1,33.5014583381,126.9622933,동측 15m,우도119지역대,Y,2004,0.2,동부소방서,064-780-9460,2024-02-07,1661000,소방청
조일1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우도비양길 77,제주특별자치도 제주시 우도면 연평리 610-4,33.5094224713,126.9622284316,우도면사무소 관사 옆,우도119지역대,Y,2019,0.34,동부소방서,064-780-9460,2024-02-07,1661000,소방청
천진3호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 우도면 연평리 2652-1,33.4949168402,126.9439233381,우도야놀자 남측,우도119지역대,Y,2023,0.2,동부소방서,064-780-9460,2024-02-07,1661000,소방청
천진2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우도로 109,제주특별자치도 제주시 우도면 연평리 1529-3,33.50215811,126.9535638385,차고지 옆,우도119지역대,Y,2014,0.2,동부소방서,064-780-9460,2024-02-07,1661000,소방청
천진1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우도로 27,제주특별자치도 제주시 우도면 연평리 1680-3,33.4951549125,126.9529607,북측 20m,우도119지역대,Y,1997,0.2,동부소방서,064-780-9460,2024-02-07,1661000,소방청
서광5호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 우도면 연평리 1464-10,33.5061671066,126.9562343205,우도중학교 후문,우도119지역대,Y,2017,0.25,동부소방서,064-780-9460,2024-02-07,1661000,소방청
서광4호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우도해안길 344,제주특별자치도 제주시 우도면 연평리 2396-2,33.5091291923,126.943731646,우도나라섬투어 북측,우도119지역대,Y,2016,0.1,동부소방서,064-780-9460,2024-02-07,1661000,소방청
서광3호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우도로 201,제주특별자치도 제주시 우도면 연평리 1338-3,33.50995178,126.9528669847,우도샬롬요양시설 앞,우도119지역대,Y,2016,0.32,동부소방서,064-780-9460,2024-02-07,1661000,소방청
서광2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우목길 60,제주특별자치도 제주시 우도면 연평리 2254-12,33.5088763071,126.9487517706,앞 도로상,우도119지역대,Y,2015,0.38,동부소방서,064-780-9460,2024-02-07,1661000,소방청
서광1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 우도면 우도로 163,제주특별자치도 제주시 우도면 연평리 1407,33.50793771,126.9537437948,서측 3m,우도119지역대,Y,2002,0.3,동부소방서,064-780-9460,2024-02-07,1661000,소방청
용암해수5호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 일주동로 2708-19,제주특별자치도 제주시 구좌읍 한동리4849-9,33.5413561609,126.8159500936,용암해수단지 입구 좌측,구좌119안전센터,Y,2013,5.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
용암해수4호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 일주동로 2708-28,제주특별자치도 제주시 구좌읍 한동리4849-22,33.5402347194,126.8168991788,용암해수단지 콧데 앞,구좌119안전센터,Y,2013,4.5,동부소방서,064-780-9182,2024-02-07,1661000,소방청
용암해수3호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 일주동로 2706-20,제주특별자치도 제주시 구좌읍 한동리4849-16,33.5403034545,126.8154035502,용암해수단지 제이크리에이션 인근,구좌119안전센터,Y,2013,4.5,동부소방서,064-780-9182,2024-02-07,1661000,소방청
용암해수2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 일주동로 2706-27,제주특별자치도 제주시 구좌읍 한동리4849-18,33.5408120737,126.8138565884,용암해수단지 제주용암수 맞은편,구좌119안전센터,Y,2013,4.5,동부소방서,064-780-9182,2024-02-07,1661000,소방청
용암해수1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 일주동로 2706-33,제주특별자치도 제주시 구좌읍 한동리4849-19,33.5418334777,126.8128896926,용암해수단지 현대바이오 입구,구좌119안전센터,Y,2013,4.5,동부소방서,064-780-9182,2024-02-07,1661000,소방청
행원6호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 구좌읍 행원리1173,33.54642637,126.8040738,행원사거리,구좌119안전센터,Y,2015,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
행원5호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 행원로115,제주특별자치도 제주시 구좌읍 행원리726-1,33.5534905463,126.8075237265,행원리 서회선 정류소 앞,구좌119안전센터,Y,1990,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
행원4호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 행원로13길63,제주특별자치도 제주시 구좌읍 행원리542-6,33.5527468635,126.8172501046,행원농공단지 제주이야기체험장 앞,구좌119안전센터,Y,1990,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
행원3호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 행원로13길67,제주특별자치도 제주시 구좌읍 행원리542-7,33.5530345172,126.8168534445,행원농공단지 월자포장앞,구좌119안전센터,Y,1990,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
행원2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 행원로13길83,제주특별자치도 제주시 구좌읍 행원리542-9,33.5544559384,126.8153137976,행원농공단지 한라판지 앞,구좌119안전센터,Y,1990,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
행원1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 행원로13길99,제주특별자치도 제주시 구좌읍 행원리542-10,33.5549802856,126.8145764435,행원농공단지,구좌119안전센터,Y,1990,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
한동3호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 구좌읍 한동리2766-2,33.5306499176,126.8172376,,구좌119안전센터,Y,2019,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
한동2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 구좌읍 한동로1길2,제주특별자치도 제주시 구좌읍 한동리1184,33.53730299,126.828663783,한동리사무소 북측 사거리,구좌119안전센터,Y,1990,5.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
한동1호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 구좌읍 한동리946-3,33.5343947567,126.8230683373,한동리 경로당삼거리 앞,구좌119안전센터,Y,1990,2.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
하도6호,1,제주특별자치도,제주시,50110,,제주특별자치도 제주시 구좌읍 하도리3327-2,33.5186075232,126.8700969489,일주도로에서 성산방향 이면도로 진입로 입구,구좌119안전센터,Y,2013,3.0,동부소방서,064-780-9182,2024-02-07,1661000,소방청
